,RealPower1,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower_42,RealPower_43,RealPower_44,RealPower_45,RealPower_46,RealPower_47,RealPower_48
7066,100.203,314.282,170.493,103.162,67.092,56.033,145.749,67.652,46.866,54.101,52.672,253.782,120.762,67.564,258.337,148.659,297.121,91.368,216.68465,247.63960000000003,154.77475,0.0,0.0,279.4696,419.20439999999996
7067,112.532,351.979,189.483,146.749,95.209,80.623,223.704,79.265,63.869,69.348,60.194,360.064,173.274,87.376,358.167,167.253,347.537,125.559,251.48234999999997,287.4084,179.63025,0.0,0.0,343.9648,515.9472
7068,118.335,328.718,204.41,168.354,114.178,95.218,259.151,86.13,68.488,74.701,55.232,379.16,186.674,92.085,385.274,164.166,376.498,136.336,271.6196,310.42240000000004,194.014,0.0,0.0,371.4448,557.1672
7069,82.765,192.618,184.144,166.679,116.884,94.156,261.903,79.765,60.523,66.478,31.99,333.809,166.167,68.915,344.28,99.355,339.453,116.502,252.98944999999998,289.1308,180.70675,0.0,0.0,325.7528,488.62919999999997
7070,51.369,123.832,87.683,95.665,68.266,52.837,164.189,41.88,30.805,33.563,20.785,181.567,88.673,37.155,164.424,56.964,175.36,56.168,123.43554999999999,141.0692,88.16825,0.0,0.0,165.08640000000003,247.62959999999998
7071,32.773,72.101,51.81,60.585,41.106,32.159,87.389,25.197,20.272,22.087,12.328,122.909,59.889,22.91,99.886,35.343,112.494,37.732,86.1077,98.4088,61.5055,0.0,0.0,102.8156,154.2234
7072,18.27,45.959,27.42,35.529,22.818,17.512,49.652,13.661,11.353,12.284,7.991,69.923,38.442,11.968,51.255,23.419,61.053,20.336,43.52005,49.7372,31.08575,0.0,0.0,57.9092,86.8638
7073,7.703,1.785,17.142,21.975,14.95,11.558,29.407,9.166,7.547,7.929,0.501,41.776,28.258,6.491,28.555,2.661,38.294,11.838,23.096499999999995,26.396,16.4975,0.0,0.0,32.5476,48.8214
7074,0.279,0.0,0.0,0.736,1.225,0.854,5.555,0.26,0.647,0.465,0.0,0.0,0.0,0.224,0.0,0.0,0.0,1.013,0.26844999999999997,0.3068,0.19175,0.0,0.0,0.0,0.0
7075,0.285,0.0,0.0,0.0,0.045,0.321,0.0,0.048,0.54,0.343,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7076,0.281,0.0,0.0,0.0,0.042,0.321,0.0,0.047,0.545,0.345,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077,0.279,0.0,0.0,0.0,0.04,0.321,0.0,0.045,0.546,0.347,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078,0.299,0.0,0.0,0.0,0.043,0.323,0.0,0.048,0.546,0.348,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,0.277,0.0,0.0,0.0,0.042,0.322,0.0,0.048,0.546,0.346,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7080,0.264,0.0,0.0,0.0,0.029,0.321,0.0,0.048,0.544,0.345,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,0.279,0.0,0.0,0.0,0.026,0.318,0.0,0.048,0.548,0.347,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7082,0.305,0.0,0.0,0.0,0.025,0.32,0.0,0.048,0.552,0.348,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083,0.298,0.0,0.0,0.0,0.029,0.319,0.0,0.048,0.547,0.345,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084,0.292,0.0,0.0,0.0,0.032,0.316,0.0,0.048,0.544,0.344,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085,0.28,0.0,0.0,0.0,0.031,0.317,0.0,0.048,0.542,0.342,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086,0.334,3.161,0.0,0.0,0.033,0.311,0.0,0.048,0.539,0.342,0.812,0.0,0.0,0.224,0.0,0.673,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087,3.127,3.081,0.0,1.777,1.0,1.324,0.0,0.942,1.805,1.69,1.317,2.93,1.898,1.893,2.481,1.404,4.086,2.562,3.0029999999999997,3.4320000000000004,2.145,0.0,0.0,0.2544,0.3816
7088,9.795,98.748,1.624,1.833,1.701,1.843,0.0,1.302,3.165,3.224,19.658,5.939,5.366,5.112,5.455,30.85,8.761,5.033,5.999349999999999,6.8564,4.28525,0.0,0.0,0.08560000000000001,0.1284
7089,61.665,248.791,54.57,50.064,24.751,23.396,26.873,20.48,25.151,29.575,42.916,143.268,51.066,46.13,140.149,105.708,148.636,39.327,76.1656,87.0464,54.404,0.0,0.0,141.2424,211.8636
7090,94.625,305.004,155.116,113.665,66.771,55.576,140.764,61.079,48.66,55.952,52.716,292.294,133.38,73.602,291.866,143.982,282.405,101.161,214.64169999999996,245.3048,153.3155,0.0,0.0,280.51680000000005,420.7752
7091,105.001,265.239,186.393,142.066,93.261,78.419,223.412,78.025,61.889,67.588,44.955,345.236,168.34,84.855,347.164,139.563,338.596,121.925,248.78525,284.326,177.70375,0.0,0.0,336.404,504.606
7093,55.409,120.457,92.612,80.151,58.286,46.553,121.909,39.903,27.381,29.792,20.12,175.738,77.052,37.273,155.602,60.024,186.337,49.89,245.63629999999998,280.7272,175.4545,0.0,0.0,165.10320000000002,247.65479999999997
7094,27.204,70.295,53.006,59.32,40.771,31.226,110.14,27.672,17.062,18.77,12.484,114.778,52.396,18.069,86.411,32.485,106.203,33.929,233.19205,266.5052,166.56575,0.0,0.0,96.84120000000001,145.2618
7095,24.506,64.269,31.701,35.116,20.919,17.025,41.644,14.493,12.401,13.465,11.361,75.554,33.887,15.88,56.86,32.068,70.271,21.998,121.64354999999999,139.0212,86.88825,0.0,0.0,67.3212,100.98179999999999
7096,14.212,15.878,26.232,31.845,20.896,16.435,42.601,13.005,9.845,10.648,2.809,62.611,32.713,9.374,47.683,9.743,58.519,16.837,110.18559999999998,125.9264,78.704,0.0,0.0,52.91040000000001,79.3656
7097,2.374,0.014,2.735,7.884,5.488,4.086,15.003,2.622,2.758,2.765,0.325,11.649,14.083,1.68,4.603,0.545,10.04,4.111,24.265149999999995,27.7316,17.33225,0.0,0.0,6.9236,10.3854
7098,0.266,0.0,0.0,0.1,0.281,0.476,0.503,0.109,0.589,0.402,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.969,0.33914999999999995,0.3876,0.24225,0.0,0.0,0.0,0.0
7099,0.268,0.0,0.0,0.0,0.04,0.316,0.0,0.048,0.533,0.34,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,0.266,0.0,0.0,0.0,0.031,0.316,0.0,0.046,0.537,0.34,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101,0.254,0.0,0.0,0.0,0.028,0.311,0.0,0.044,0.525,0.333,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102,0.249,0.0,0.0,0.0,0.031,0.308,0.0,0.046,0.519,0.328,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103,0.266,0.0,0.0,0.0,0.032,0.31,0.0,0.045,0.523,0.332,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7104,0.287,0.0,0.0,0.0,0.032,0.311,0.0,0.045,0.529,0.336,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105,0.271,0.0,0.0,0.0,0.031,0.313,0.0,0.048,0.532,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106,0.266,0.0,0.0,0.0,0.033,0.313,0.0,0.047,0.532,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107,0.293,0.0,0.0,0.0,0.031,0.314,0.0,0.046,0.533,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108,0.286,0.0,0.0,0.0,0.032,0.313,0.0,0.048,0.536,0.337,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,0.279,0.0,0.0,0.0,0.035,0.312,0.0,0.045,0.533,0.336,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,0.302,0.0,0.0,0.0,0.036,0.311,0.0,0.048,0.531,0.335,0.159,0.0,0.0,0.223,0.0,0.084,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111,0.873,7.457,0.0,0.0,0.063,0.323,0.0,0.046,0.602,0.445,1.85,0.0,0.0,0.451,0.0,1.83,0.0,0.985,0.09765,0.11160000000000002,0.06975,0.0,0.0,0.0,0.0
7112,7.059,36.834,1.303,4.164,2.08,2.508,0.0,1.773,3.76,3.824,6.894,11.942,6.544,4.165,8.233,14.74,10.71,5.84,8.498349999999999,9.7124,6.07025,0.0,0.0,2.1008,3.1512
7113,17.492,101.778,15.948,19.954,9.217,8.551,9.021,6.922,8.269,8.88,18.698,46.164,19.08,10.493,31.484,35.0,37.641,14.824,31.019099999999998,35.4504,22.1565,0.0,0.0,25.4212,38.1318
7114,56.09,265.65,60.491,50.892,25.653,23.877,39.866,22.115,20.493,22.822,48.466,124.054,51.579,42.225,111.766,117.434,121.636,42.445,107.27885,122.60440000000001,76.62775,0.0,0.0,117.24200000000002,175.863
7115,106.763,332.982,175.233,131.283,81.13,70.97,174.404,71.664,59.888,66.48,56.619,332.052,159.976,82.633,337.709,158.673,317.211,114.368,240.03945,274.3308,171.45675,0.0,0.0,315.454,473.181
7116,112.01,334.392,195.046,160.051,109.249,91.359,246.008,81.65,65.302,70.951,56.932,360.96,174.412,87.893,364.522,162.222,357.777,128.793,256.11319999999995,292.7008,182.938,0.0,0.0,352.88560000000007,529.3284
7117,106.484,303.61,193.414,171.459,117.817,96.885,255.17,81.945,64.72,70.466,50.492,343.018,170.945,85.59,362.184,149.557,354.73,125.22,255.353,291.83200000000005,182.395,0.0,0.0,345.058,517.587
7118,80.935,174.529,176.649,150.315,117.513,96.031,241.603,74.966,52.378,57.296,27.205,286.336,149.151,68.3,318.615,91.464,325.228,103.923,234.17029999999997,267.6232,167.2645,0.0,0.0,297.4032,446.1048
7119,43.341,139.619,113.449,88.471,80.754,58.468,165.277,53.963,30.353,33.424,23.358,163.562,99.851,39.51,165.967,57.134,185.177,58.908,186.01765,212.59160000000003,132.86975,0.0,0.0,151.924,227.886
7120,20.491,49.814,69.904,65.085,69.138,53.014,99.583,39.304,28.771,26.998,7.623,114.459,68.139,34.467,162.815,25.042,157.784,36.615,117.16494999999999,133.9028,83.68925,0.0,0.0,116.5292,174.79379999999998
7121,4.69,0.466,21.011,17.411,27.234,14.415,42.598,15.005,8.553,8.33,0.483,30.416,27.371,6.952,41.255,1.037,48.871,7.502,36.7157,41.960800000000006,26.2255,0.0,0.0,21.4148,32.1222
7122,0.282,0.0,0.0,0.272,1.15,0.806,3.374,0.312,0.699,0.528,0.0,0.0,1.468,0.229,0.0,0.0,0.152,1.137,0.3906,0.4464000000000001,0.279,0.0,0.0,0.0,0.0
7123,0.274,0.0,0.0,0.0,0.042,0.314,0.0,0.047,0.529,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7124,0.282,0.0,0.0,0.0,0.041,0.318,0.0,0.044,0.533,0.34,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7125,0.274,0.0,0.0,0.0,0.039,0.318,0.0,0.047,0.532,0.338,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126,0.282,0.0,0.0,0.0,0.034,0.318,0.0,0.048,0.532,0.339,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7127,0.283,0.0,0.0,0.0,0.034,0.316,0.0,0.044,0.532,0.338,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,0.273,0.0,0.0,0.0,0.034,0.319,0.0,0.047,0.536,0.34,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129,0.253,0.0,0.0,0.0,0.032,0.31,0.0,0.048,0.524,0.332,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,0.247,0.0,0.0,0.0,0.032,0.308,0.0,0.044,0.524,0.33,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7131,0.266,0.0,0.0,0.0,0.03,0.309,0.0,0.045,0.524,0.332,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7132,0.266,0.0,0.0,0.0,0.032,0.308,0.0,0.048,0.524,0.332,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133,0.274,0.0,0.0,0.0,0.03,0.309,0.0,0.045,0.527,0.331,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134,0.3,0.0,0.0,0.0,0.032,0.311,0.0,0.048,0.525,0.332,0.159,0.0,0.0,0.22,0.0,0.073,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135,1.16,7.556,0.0,0.047,0.05,0.365,0.0,0.072,0.776,0.622,1.972,0.0,0.0,0.686,0.0,1.498,0.0,0.991,0.71785,0.8204000000000001,0.51275,0.0,0.0,0.0,0.0
7136,7.068,37.035,1.989,3.831,2.15,2.439,0.0,1.742,3.518,3.64,7.639,10.106,5.734,3.925,7.289,16.047,10.438,5.415,11.944799999999999,13.651200000000001,8.532,0.0,0.0,1.5796000000000001,2.3693999999999997
7137,19.529,109.137,17.452,19.167,9.495,8.956,9.749,7.202,8.525,9.042,22.556,46.639,16.983,11.224,34.029,35.189,41.134,12.017,28.654149999999998,32.7476,20.46725,0.0,0.0,37.2876,55.9314
7138,51.681,268.75,48.524,66.342,25.157,23.164,37.408,19.96,27.588,33.019,47.346,167.042,45.906,37.902,115.93,109.297,122.399,30.472,66.675,76.2,47.625,0.0,0.0,103.7272,155.59079999999997
7139,107.279,330.298,171.463,138.757,79.989,69.269,151.819,68.093,56.025,67.198,57.216,292.527,146.799,82.977,323.871,156.875,304.065,107.173,220.0926,251.5344,157.209,0.0,0.0,311.37600000000003,467.064
7140,111.099,331.753,194.47,157.073,108.373,90.396,245.83,81.35,64.101,70.951,56.203,358.933,174.225,86.953,362.967,160.204,354.75,129.104,258.5926,295.5344,184.709,0.0,0.0,349.93240000000003,524.8986
7141,105.172,302.296,191.904,169.571,115.914,95.96,253.673,81.235,63.613,69.603,50.845,337.738,170.638,84.099,357.834,148.704,346.853,125.997,252.73254999999997,288.8372,180.52325,0.0,0.0,342.50600000000003,513.759
7142,90.143,243.819,174.131,154.835,114.341,93.826,237.843,73.749,58.041,63.446,40.022,292.465,152.709,75.024,324.493,118.78,313.552,106.14,229.18419999999998,261.9248,163.703,0.0,0.0,303.5508,455.3262
7143,62.21,159.215,134.853,123.751,104.355,79.16,173.49,60.815,46.925,50.871,25.432,215.478,118.362,58.515,262.073,74.01,251.836,71.346,186.5563,213.20720000000003,133.2545,0.0,0.0,228.94520000000003,343.4178
7144,21.46,49.84,72.724,78.598,76.397,54.232,102.479,40.674,30.114,27.894,7.597,125.955,74.914,35.743,170.35,25.707,162.104,36.041,122.49684999999998,139.9964,87.49775,0.0,0.0,126.47680000000001,189.7152
7145,4.682,0.629,20.932,17.058,27.58,14.065,44.458,15.279,8.718,8.455,0.502,29.735,27.354,6.796,40.913,1.045,49.108,7.59,36.8221,42.08240000000001,26.3015,0.0,0.0,21.1748,31.762199999999996
7146,0.273,0.0,0.0,0.358,1.151,0.855,3.223,0.298,0.739,0.564,0.0,0.0,1.755,0.23,0.0,0.0,0.261,1.116,0.35734999999999995,0.4084,0.25525,0.0,0.0,0.0,0.0
7147,0.274,0.0,0.0,0.0,0.043,0.313,0.0,0.048,0.528,0.337,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,0.279,0.0,0.0,0.0,0.039,0.317,0.0,0.044,0.535,0.34,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149,0.288,0.0,0.0,0.0,0.045,0.321,0.0,0.047,0.539,0.34,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,0.284,0.0,0.0,0.0,0.039,0.319,0.0,0.048,0.534,0.339,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151,0.284,0.0,0.0,0.0,0.031,0.314,0.0,0.045,0.529,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,0.27,0.0,0.0,0.0,0.031,0.315,0.0,0.047,0.529,0.336,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,0.274,0.0,0.0,0.0,0.028,0.311,0.0,0.048,0.53,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7154,0.282,0.0,0.0,0.0,0.028,0.313,0.0,0.047,0.529,0.334,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7155,0.258,0.0,0.0,0.0,0.028,0.314,0.0,0.044,0.532,0.335,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156,0.264,0.0,0.0,0.0,0.03,0.311,0.0,0.048,0.53,0.332,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,0.292,0.0,0.0,0.0,0.029,0.312,0.0,0.048,0.532,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,0.313,0.861,0.0,0.0,0.04,0.312,0.0,0.048,0.531,0.336,0.531,0.0,0.0,0.222,0.0,0.335,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,6.027,60.099,1.103,1.609,0.441,0.772,0.0,0.608,2.108,2.081,7.651,6.441,0.983,3.743,6.537,19.187,9.525,1.871,4.6452,5.308800000000001,3.318,0.0,0.0,1.6008,2.4012
7160,26.435,162.938,42.423,29.451,7.38,6.969,16.663,18.738,14.844,16.399,28.589,76.185,16.393,25.577,94.859,62.983,96.967,15.382,77.97579999999999,89.11520000000002,55.697,0.0,0.0,87.39160000000001,131.0874
7161,66.923,253.202,109.73,72.877,34.861,27.669,94.782,45.019,30.824,34.853,46.596,184.312,48.084,55.351,205.679,107.361,205.528,37.126,159.29795,182.0548,113.78425,0.0,0.0,193.1128,289.6692
7162,94.908,312.582,157.341,114.545,66.97,55.56,174.932,63.557,46.705,56.015,55.634,300.683,130.037,73.053,291.186,146.302,280.499,102.212,214.41559999999998,245.0464,153.154,0.0,0.0,281.2408,421.8612
7163,109.914,344.58,186.814,139.378,93.128,78.854,223.564,77.387,57.778,64.484,59.171,348.924,93.661,85.39,348.538,163.316,335.588,77.532,246.7164,281.96160000000003,176.226,0.0,0.0,339.09040000000005,508.63559999999995
7164,113.784,321.755,200.793,161.996,111.912,93.181,254.244,84.054,61.891,70.33,52.36,359.407,134.673,89.36,376.782,154.058,362.871,98.038,263.25915,300.8676,188.04225,0.0,0.0,361.48800000000006,542.232
7165,80.413,208.046,181.66,134.341,116.712,93.597,260.974,82.112,41.607,47.364,32.855,261.783,99.054,58.309,295.334,83.058,317.953,62.519,262.5931,300.1064,187.5665,0.0,0.0,272.37800000000004,408.567
7166,73.428,235.26,144.034,92.622,80.242,65.676,188.371,61.692,26.806,28.568,33.54,202.724,68.016,50.384,199.088,76.989,262.535,42.734,237.5674,271.5056,169.691,0.0,0.0,187.70640000000003,281.5596
7167,55.59,137.203,129.431,87.225,95.974,74.642,166.623,59.23,23.655,24.448,20.331,170.083,55.223,43.814,181.337,49.638,240.72,35.165,187.22445,213.97080000000003,133.73175,0.0,0.0,162.2828,243.42419999999998
7168,19.38,36.027,65.576,62.504,68.816,48.463,101.755,37.53,18.223,17.463,5.025,105.584,41.569,19.272,101.568,15.119,136.771,21.979,118.41655,135.3332,84.58325,0.0,0.0,84.97800000000001,127.46699999999998
7169,3.226,0.271,7.73,16.071,10.961,7.358,34.029,7.215,4.778,4.874,0.383,25.3,17.663,2.853,16.853,0.786,19.411,5.789,34.319599999999994,39.2224,24.514,0.0,0.0,15.881200000000002,23.8218
7170,0.251,0.0,0.0,0.222,0.475,0.579,0.733,0.126,0.615,0.426,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.983,0.32375,0.37000000000000005,0.23125,0.0,0.0,0.0,0.0
7171,0.274,0.0,0.0,0.0,0.045,0.314,0.0,0.045,0.533,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,0.268,0.0,0.0,0.0,0.041,0.315,0.0,0.048,0.532,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173,0.284,0.0,0.0,0.0,0.043,0.317,0.0,0.044,0.536,0.338,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174,0.282,0.0,0.0,0.0,0.037,0.316,0.0,0.047,0.535,0.337,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,0.296,0.0,0.0,0.0,0.04,0.316,0.0,0.047,0.536,0.34,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,0.278,0.0,0.0,0.0,0.035,0.314,0.0,0.044,0.529,0.335,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,0.275,0.0,0.0,0.0,0.034,0.31,0.0,0.048,0.528,0.334,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,0.286,0.0,0.0,0.0,0.032,0.309,0.0,0.047,0.528,0.332,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179,0.299,0.0,0.0,0.0,0.036,0.312,0.0,0.047,0.528,0.333,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,0.288,0.0,0.0,0.0,0.035,0.311,0.0,0.048,0.532,0.335,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,0.291,0.0,0.0,0.0,0.037,0.312,0.0,0.048,0.53,0.333,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,0.311,0.539,0.0,0.0,0.032,0.311,0.0,0.048,0.529,0.335,0.47,0.0,0.0,0.224,0.0,0.306,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7183,5.235,58.375,0.838,0.437,0.36,0.707,0.0,0.546,2.203,2.067,6.025,1.877,1.092,2.101,6.134,16.643,8.875,2.219,4.1748,4.7712,2.982,0.0,0.0,1.5196,2.2794
7184,26.903,166.241,43.092,26.229,6.827,6.66,15.096,19.64,15.497,16.561,29.379,69.117,16.968,24.829,99.695,60.831,94.743,16.198,76.73435,87.69640000000001,54.81025,0.0,0.0,85.27120000000001,127.90679999999999
7185,65.312,252.11,109.102,54.711,34.21,27.202,93.613,44.63,30.136,34.015,45.735,185.655,41.932,56.315,207.798,106.838,201.231,31.725,157.96585,180.53240000000002,112.83275,0.0,0.0,189.81400000000002,284.721
7186,94.258,310.097,157.203,113.839,66.892,55.139,174.05,63.469,47.213,56.253,54.177,297.586,76.704,73.293,291.646,145.234,280.086,60.91,212.11924999999997,242.422,151.51375,0.0,0.0,281.0688,421.6032
7187,106.797,334.525,183.529,136.576,92.307,77.91,222.905,76.126,60.173,67.694,56.793,344.398,125.403,83.056,342.952,159.25,330.243,105.028,244.21284999999997,279.1004,174.43775,0.0,0.0,336.07120000000003,504.10679999999996
7188,111.419,341.37,194.932,157.179,108.072,90.519,247.405,80.551,64.566,71.318,56.98,359.761,173.676,87.643,362.075,164.497,351.166,131.558,256.91049999999996,293.612,183.5075,0.0,0.0,353.58320000000003,530.3747999999999
7189,105.786,281.867,196.921,171.747,119.533,98.162,257.624,83.488,62.822,68.309,49.376,343.803,158.411,86.088,367.985,137.958,353.485,113.068,258.21635,295.1044,184.44025,0.0,0.0,349.8792,524.8188
7190,75.003,143.601,173.735,120.029,115.827,93.568,245.433,76.534,36.243,40.91,24.636,222.219,100.823,56.371,283.616,67.22,316.355,62.954,238.05005,272.0572,170.03575,0.0,0.0,246.9136,370.37039999999996
7191,33.894,100.096,72.845,60.147,60.569,43.392,151.958,37.565,21.373,23.127,17.099,117.508,56.357,24.358,120.137,42.463,135.386,37.309,189.53409999999997,216.6104,135.3815,0.0,0.0,100.53920000000001,150.8088
7192,18.555,36.547,59.104,51.94,46.793,37.95,63.233,29.788,23.057,19.65,5.494,96.075,58.476,28.769,125.957,22.032,130.146,28.958,119.58064999999999,136.6636,85.41475,0.0,0.0,94.9008,142.3512
7193,4.213,0.276,12.013,16.21,18.685,10.082,35.73,9.462,4.343,4.564,0.424,22.467,21.884,2.91,14.026,0.921,21.428,8.491,35.032199999999996,40.0368,25.023,0.0,0.0,17.9072,26.8608
7194,0.254,0.0,0.0,0.132,0.636,0.663,1.793,0.187,0.652,0.477,0.0,0.0,1.381,0.224,0.0,0.0,0.0,1.019,0.26005,0.2972,0.18575,0.0,0.0,0.0,0.0
